   ,index ,batch ,lr     ,train_loss             ,train_acc          ,train_mean_iou      ,val_loss               ,val_acc            ,val_mean_iou       ,test_loss             ,test_acc           ,test_mean_iou
10 ,   50 ,   24 ,0.01   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
11 ,   51 ,   24 ,0.05   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
12 ,   52 ,   24 ,0.001  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
13 ,   53 ,   24 ,0.005  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
14 ,   54 ,   24 ,0.0001 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
15 ,   55 ,   24 ,0.0005 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
16 ,   56 ,   24 ,1e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
17 ,   57 ,   24 ,5e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
18 ,   58 ,   24 ,1e-06  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
19 ,   59 ,   24 ,5e-06  ,0.0                    ,0.0                ,0.75                ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
20 ,   60 ,   28 ,0.01   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
21 ,   61 ,   28 ,0.05   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
22 ,   62 ,   28 ,0.001  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
23 ,   63 ,   28 ,0.005  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
24 ,   64 ,   28 ,0.0001 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
25 ,   65 ,   28 ,0.0005 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
26 ,   66 ,   28 ,1e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
27 ,   67 ,   28 ,5e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
28 ,   68 ,   28 ,1e-06  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.85               ,0.0                ,0.0                   ,0.0                ,0.0
29 ,   69 ,   28 ,5e-06  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
30 ,   70 ,   32 ,0.01   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
31 ,   71 ,   32 ,0.05   ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
32 ,   72 ,   32 ,0.001  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
33 ,   73 ,   32 ,0.005  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
34 ,   74 ,   32 ,0.0001 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
35 ,   75 ,   32 ,0.0005 ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
36 ,   76 ,   32 ,1e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
37 ,   77 ,   32 ,5e-05  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
38 ,   78 ,   32 ,1e-06  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
39 ,   79 ,   32 ,5e-06  ,0.0                    ,0.0                ,0.0                 ,0.0                    ,0.0                ,0.0                ,0.0                   ,0.0                ,0.0
